seq_id,instruction,generated_text,generated_code,prompt,mean_entropy,max_entropy,min_entropy,std_entropy,mean_confidence,min_confidence,std_confidence,mean_top5_conc,mean_top10_conc,min_top5_conc,sequence_length,entropy_trend,confidence_trend,entropy_p25,entropy_p75,confidence_p25,confidence_p75,calibrated_mean_entropy,calibrated_max_entropy,calibrated_std_entropy,calibrated_mean_confidence,calibrated_min_confidence,token_disagreement_mean,token_disagreement_max,prob_concentration_mean,prob_concentration_std,semantic_uncertainty_mean,semantic_uncertainty_max,entropy_coefficient_variation,confidence_range,calibration_temperature,mutual_information,avg_token_surprise,max_token_surprise,original_output,original_code,entry_point,testcase
18874307847,Create a function that takes a string as an input and returns a list of unique characters in the string in the order they appear.,"```python
def unique_characters(s):
    seen = set()
    result = []
    for char in s:
        if char not in seen:
            seen.add(char)
            result.append(char)
    return result
```","def unique_characters(s):
    seen = set()
    result = []
    for char in s:
        if char not in seen:
            seen.add(char)
            result.append(char)
    return result","<|im_start|>system
You are a skilled Python programmer. Write clean, working code without comments or explanations. Focus only on solving the problem correctly.<|im_end|>
<|im_start|>user
Write a Python function to solve this problem. Provide only the function code without comments or explanations:

Create a function that takes a string as an input and returns a list of unique characters in the string in the order they appear.<|im_end|>
<|im_start|>assistant
",0.06867157311543175,0.9458826780319214,-0.0,0.2047711794593634,0.9688199978807698,0.5934816002845764,0.09441011755755817,0.9999999987042468,0.9999999987042468,0.9999999403953552,46,-0.44069114327430725,0.16061675548553467,0.0,-0.0,1.0,1.0,0.07655670850173286,1.0285799503326416,0.22601085095454518,0.9608653939288595,0.5068795680999756,18.34242303636339,18.42068099975586,1.0,0.0,0.08956146964166026,1.1851029862528262,2.9522013923497705,0.4931204319000244,1.5,0.0,0.04427803688579136,0.6794818639755249,"Here is the code to solve this problem: 
```python
def unique_char_in_order(input_str):
    unique_chars = []
    for char in input_str:
        if char not in unique_chars:
            unique_chars.append(char)
    return unique_chars
```","def unique_char_in_order(input_str):
    unique_chars = []
    for char in input_str:
        if char not in unique_chars:
            unique_chars.append(char)
    return unique_chars",unique_char_in_order,"[assert unique_char_in_order(""banana"") == ['b', 'a', 'n'], assert unique_char_in_order(""apple"") == ['a', 'p', 'l', 'e'], assert unique_char_in_order(""google"") == ['g', 'o', 'l', 'e']]"
44289869161,Write a function to find the longest substring without repeating characters in a given string.,"```python
def lengthOfLongestSubstring(s):
    char_index_map = {}
    start = 0
    max_length = 0

    for end, char in enumerate(s):
        if char in char_index_map and char_index_map[char] >= start:
            start = char_index_map[char] + 1
        char_index_map[char] = end
        max_length = max(max_length, end - start + 1)

    return max_length
```","def lengthOfLongestSubstring(s):
    char_index_map = {}
    start = 0
    max_length = 0

    for end, char in enumerate(s):
        if char in char_index_map and char_index_map[char] >= start:
            start = char_index_map[char] + 1
        char_index_map[char] = end
        max_length = max(max_length, end - start + 1)

    return max_length","<|im_start|>system
You are a skilled Python programmer. Write clean, working code without comments or explanations. Focus only on solving the problem correctly.<|im_end|>
<|im_start|>user
Write a Python function to solve this problem. Provide only the function code without comments or explanations:

Write a function to find the longest substring without repeating characters in a given string.<|im_end|>
<|im_start|>assistant
",0.08559219235060167,1.3981094360351562,-0.0,0.2588186414701393,0.9545798362517843,0.3574799597263336,0.13447512492418362,0.999688731772559,0.9999999993917893,0.9694957137107849,98,-0.42621806263923645,0.1520322561264038,0.0,-0.0,1.0,1.0,0.09077038691968334,1.5872306823730469,0.2761731275088753,0.9494502416678837,0.3250467777252197,18.19422512447711,18.42068099975586,1.0000000012164214,1.1980360626926353e-08,0.10556903869683223,1.8868609642495913,3.0425462141940667,0.6749532222747803,1.5,0.0,0.06795927851470475,1.123786211013794,"Here is the code to solve this problem: 
```python
def longest_substring_without_repeating_characters(s):
    char_set = set()
    left = 0
    max_length = 0
    max_substring = """"
    for right in range(len(s)):
        while s[right] in char_set:
            char_set.remove(s[left])
            left += 1
        char_set.add(s[right])
        if (right - left + 1) > max_length:
            max_length = right - left + 1
            max_substring = s[left:right+1]
    return max_substring
```","def longest_substring_without_repeating_characters(s):
    char_set = set()
    left = 0
    max_length = 0
    max_substring = """"
    for right in range(len(s)):
        while s[right] in char_set:
            char_set.remove(s[left])
            left += 1
        char_set.add(s[right])
        if (right - left + 1) > max_length:
            max_length = right - left + 1
            max_substring = s[left:right+1]
    return max_substring",longest_substring_without_repeating_characters,"[assert longest_substring_without_repeating_characters(""pwwkew"")==""wke"", assert longest_substring_without_repeating_characters(""bbbbb"")==""b"", assert longest_substring_without_repeating_characters(""abcabcbb"")==""abc""]"
72740153081,Write a function to find the largest continuous sum in an array.,"```python
def max_continuous_sum(arr):
    max_current = max_global = arr[0]
    for num in arr[1:]:
        max_current = max(num, max_current + num)
        if max_current > max_global:
            max_global = max_current
    return max_global
```","def max_continuous_sum(arr):
    max_current = max_global = arr[0]
    for num in arr[1:]:
        max_current = max(num, max_current + num)
        if max_current > max_global:
            max_global = max_current
    return max_global","<|im_start|>system
You are a skilled Python programmer. Write clean, working code without comments or explanations. Focus only on solving the problem correctly.<|im_end|>
<|im_start|>user
Write a Python function to solve this problem. Provide only the function code without comments or explanations:

Write a function to find the largest continuous sum in an array.<|im_end|>
<|im_start|>assistant
",0.03806689814213784,0.8287798166275024,-0.0,0.1518523490747503,0.9822974954881976,0.5069751739501953,0.07649058293857623,0.9999999990386348,0.9999999990386348,0.9999999403953552,62,-0.44069114327430725,0.16061675548553467,0.0,-0.0,1.0,1.0,0.04454676854994989,0.9731950759887695,0.17528853535403993,0.9775261369443708,0.5046504735946655,18.37540398269403,18.42068099975586,1.0,0.0,0.05304214319565046,1.1301620237288936,3.934931796639133,0.4953495264053345,1.5,0.0,0.024420785122230403,0.6838892102241516,"Here is the code to solve this problem: 
```python
def largest_continuous_sum(arr):
    if len(arr) == 0:
        return 0

    max_sum = current_sum = arr[0]

    for num in arr[1:]:
        current_sum = max(current_sum + num, num)
        max_sum = max(max_sum, current_sum)

    return max_sum
```","def largest_continuous_sum(arr):
    if len(arr) == 0:
        return 0

    max_sum = current_sum = arr[0]

    for num in arr[1:]:
        current_sum = max(current_sum + num, num)
        max_sum = max(max_sum, current_sum)

    return max_sum",largest_continuous_sum,"[assert largest_continuous_sum([-1, 1]) == 1, assert largest_continuous_sum([1, 2, -1, 3, 4, -1]) == 9, assert largest_continuous_sum([1, 2, -1, 3, 4, 10, 10, -10, -1]) == 29]"
25369038617,"Write a function to check if a word is a palindrome.

A palindrome is a word that reads the same backward as forward, e.g., ""madam"" or ""racecar"".","def is_palindrome(word):
    return word == word[::-1]","def is_palindrome(word):
    return word == word[::-1]","<|im_start|>system
You are a skilled Python programmer. Write clean, working code without comments or explanations. Focus only on solving the problem correctly.<|im_end|>
<|im_start|>user
Write a Python function to solve this problem. Provide only the function code without comments or explanations:

Write a function to check if a word is a palindrome.

A palindrome is a word that reads the same backward as forward, e.g., ""madam"" or ""racecar"".<|im_end|>
<|im_start|>assistant
",0.03535361289978027,0.5303041934967041,-0.0,0.1322811068556094,0.985153325398763,0.7772998809814453,0.05555116969074739,1.0,1.0,1.0,15,-0.5303041934967041,0.2227001190185547,-0.0,-0.0,1.0,1.0,0.040889020760854086,0.6133353114128113,0.1529927065678027,0.9798039595286051,0.6970593929290771,18.376871381487167,18.42068099975586,1.0,0.0,0.051111275951067604,0.7666691392660141,3.7416564716978633,0.30294060707092285,1.5,0.0,0.0,-0.0,"Here is the code to solve this problem: 
```python
def is_palindrome(word):
    return word == word[::-1]
```","def is_palindrome(word):
    return word == word[::-1]",is_palindrome,"[assert is_palindrome(""world"") == False, assert is_palindrome(""level"") == True, assert is_palindrome(""hello"") == False, assert is_palindrome(""madam"") == True, assert is_palindrome(""racecar"") == True]"
1281915040,Write a python function to find the total number of ways to reach the top of a staircase if you can climb either 1 or 2 steps at a time.,"```python
def count_ways(n):
    if n <= 1:
        return 1
    else:
        return count_ways(n-1) + count_ways(n-2)
```","def count_ways(n):
    if n <= 1:
        return 1
    else:
        return count_ways(n-1) + count_ways(n-2)","<|im_start|>system
You are a skilled Python programmer. Write clean, working code without comments or explanations. Focus only on solving the problem correctly.<|im_end|>
<|im_start|>user
Write a Python function to solve this problem. Provide only the function code without comments or explanations:

Write a python function to find the total number of ways to reach the top of a staircase if you can climb either 1 or 2 steps at a time.<|im_end|>
<|im_start|>assistant
",0.0798131781955098,1.2243043184280396,-0.0,0.2399066070126007,0.9641543030738831,0.5021184086799622,0.10776895018192069,0.999999997227691,0.999999997227691,0.9999999403953552,43,-0.5246520042419434,0.2182248830795288,-0.0,-0.0,1.0,1.0,0.08844135528387026,1.3143965005874634,0.2618542627156459,0.9557403131972911,0.4125807285308838,18.33013389224098,18.42068099975586,1.0,0.0,0.09757419551882374,1.3220383407071579,2.9607668524244537,0.5874192714691162,1.5,0.0,0.05115359170096261,0.8853234052658081,"Here is the code to solve this problem: 
```python
def climb_Stairs(n):
    a, b = 1, 2
    for _ in range(3, n + 1):
        a, b = b, a + b
    return b if n > 1 else n
```","def climb_Stairs(n):
    a, b = 1, 2
    for _ in range(3, n + 1):
        a, b = b, a + b
    return b if n > 1 else n",climb_Stairs,"[assert climb_Stairs(4) == 5, assert climb_Stairs(5) == 8, assert climb_Stairs(3) == 3]"
21969432676,Write a function to generate all possible permutations of a given list of numbers.,"```python
def permute(nums):
    if len(nums) == 1:
        return [nums]
    permutations = []
    for i in range(len(nums)):
        remaining = nums[:i] + nums[i+1:]
        for p in permute(remaining):
            permutations.append([nums[i]] + p)
    return permutations
```","def permute(nums):
    if len(nums) == 1:
        return [nums]
    permutations = []
    for i in range(len(nums)):
        remaining = nums[:i] + nums[i+1:]
        for p in permute(remaining):
            permutations.append([nums[i]] + p)
    return permutations","<|im_start|>system
You are a skilled Python programmer. Write clean, working code without comments or explanations. Focus only on solving the problem correctly.<|im_end|>
<|im_start|>user
Write a Python function to solve this problem. Provide only the function code without comments or explanations:

Write a function to generate all possible permutations of a given list of numbers.<|im_end|>
<|im_start|>assistant
",0.07424131366941664,1.6130526065826416,-0.0,0.2453081934207455,0.9676646875838438,0.32491037249565125,0.10937600131535513,0.9991803235477872,1.0,0.9409832954406738,72,-0.3218654990196228,0.09854108095169067,-0.0,0.0,1.0,1.0,0.08554386761453417,1.705581784248352,0.27216274620724373,0.9594307790199915,0.27110469341278076,18.33393223184935,18.42068099975586,0.9999999975164732,1.1910576431236465e-08,0.0947299099722762,1.7174261021945212,3.181557275596336,0.7288953065872192,1.5,0.0,0.05346285751168157,1.3052501678466797,"Here is the code to solve this problem: 
```python
def generate_permutations(nums):
    if len(nums) == 1:
        return [nums]
    permutations = []
    for i in range(len(nums)):
        current_num = nums[i]
        remaining_nums = nums[:i] + nums[i+1:]
        sub_permutations = generate_permutations(remaining_nums)
        for sub_permutation in sub_permutations:
            permutations.append([current_num] + sub_permutation)
    return permutations
```","def generate_permutations(nums):
    if len(nums) == 1:
        return [nums]
    permutations = []
    for i in range(len(nums)):
        current_num = nums[i]
        remaining_nums = nums[:i] + nums[i+1:]
        sub_permutations = generate_permutations(remaining_nums)
        for sub_permutation in sub_permutations:
            permutations.append([current_num] + sub_permutation)
    return permutations",generate_permutations,"[assert generate_permutations([1]) == [[1]], assert generate_permutations([1, 2]) == [[1, 2], [2, 1]], assert generate_permutations([1, 2, 3]) == [[1, 2, 3], [1, 3, 2], [2, 1, 3], [2, 3, 1], [3, 1, 2], [3, 2, 1]]]"
24485454232,Write a python function to find the Fibonacci sequence up to n numbers.,"```python
def fibonacci(n):
    fib_sequence = []
    a, b = 0, 1
    while len(fib_sequence) < n:
        fib_sequence.append(a)
        a, b = b, a + b
    return fib_sequence
```","def fibonacci(n):
    fib_sequence = []
    a, b = 0, 1
    while len(fib_sequence) < n:
        fib_sequence.append(a)
        a, b = b, a + b
    return fib_sequence","<|im_start|>system
You are a skilled Python programmer. Write clean, working code without comments or explanations. Focus only on solving the problem correctly.<|im_end|>
<|im_start|>user
Write a Python function to solve this problem. Provide only the function code without comments or explanations:

Write a python function to find the Fibonacci sequence up to n numbers.<|im_end|>
<|im_start|>assistant
",0.04678189545346979,0.8775560855865479,-0.0,0.17408915056355287,0.9765327227743048,0.5633082389831543,0.08865850990329423,1.0,1.0,1.0,57,-0.49886369705200195,0.19889283180236816,0.0,0.0,1.0,1.0,0.051087230966802226,0.9739592671394348,0.18991172839572512,0.9722716881517779,0.4999324083328247,18.36868143081665,18.42068099975586,0.9999999968629134,1.7372398759018067e-08,0.05902411148672142,1.1491010651776665,3.717400368501688,0.5000675916671753,1.5,0.0,0.030576375978333608,0.6932823657989502,"Here is the code to solve this problem: 
```python
def fibonacci(n):
  fib_sequence = [0, 1]
  while len(fib_sequence) < n:
    fib_sequence.append(fib_sequence[-1] + fib_sequence[-2])
  return fib_sequence
```","def fibonacci(n):
  fib_sequence = [0, 1]
  while len(fib_sequence) < n:
    fib_sequence.append(fib_sequence[-1] + fib_sequence[-2])
  return fib_sequence",fibonacci,"[assert fibonacci(10) == [0, 1, 1, 2, 3, 5, 8, 13, 21, 34], assert fibonacci(8) == [0, 1, 1, 2, 3, 5, 8, 13], assert fibonacci(5) == [0, 1, 1, 2, 3]]"
73965182520,"Write a function that checks if a given string is a palindrome, considering only alphanumeric characters and ignoring cases.","```python
def is_palindrome(s: str) -> bool:
    cleaned = ''.join(c.lower() for c in s if c.isalnum())
    return cleaned == cleaned[::-1]
```","def is_palindrome(s: str) -> bool:
    cleaned = ''.join(c.lower() for c in s if c.isalnum())
    return cleaned == cleaned[::-1]","<|im_start|>system
You are a skilled Python programmer. Write clean, working code without comments or explanations. Focus only on solving the problem correctly.<|im_end|>
<|im_start|>user
Write a Python function to solve this problem. Provide only the function code without comments or explanations:

Write a function that checks if a given string is a palindrome, considering only alphanumeric characters and ignoring cases.<|im_end|>
<|im_start|>assistant
",0.08628177788199448,1.1592375040054321,-0.0,0.24521208419310858,0.9582436877052959,0.48283347487449646,0.11885696145542575,0.9999999985462282,0.9999999985462282,0.9999999403953552,41,0.0,0.0,0.0,0.0,1.0,1.0,0.09402912273639585,1.2719669342041016,0.2671745357395012,0.9505322241201634,0.40918052196502686,18.324301195144653,18.42068099975586,0.9999999970924563,1.283936510191872e-08,0.10257130441993281,1.3572817895470597,2.841401680142116,0.5908194780349731,1.5,0.0,0.0673048235476017,0.8935988545417786,"Here is the code to solve this problem: 
```python
def is_palindrome(s: str) -> bool:
    s = ''.join([c.lower() for c in s if c.isalnum()])
    return s == s[::-1]
```","def is_palindrome(s: str) -> bool:
    s = ''.join([c.lower() for c in s if c.isalnum()])
    return s == s[::-1]",is_palindrome,"[assert is_palindrome("" "") == True, assert is_palindrome(""race a car"") == False, assert is_palindrome(""A man, a plan, a canal: Panama"") == True]"
15590275150,Create a python function to find the second largest number in a list of integers. Assume that the list always has at least two distinct numbers.,"```python
def second_largest(numbers):
    first = second = float('-inf')
    for num in numbers:
        if num > first:
            first, second = num, first
        elif first > num > second:
            second = num
    return second
```","def second_largest(numbers):
    first = second = float('-inf')
    for num in numbers:
        if num > first:
            first, second = num, first
        elif first > num > second:
            second = num
    return second","<|im_start|>system
You are a skilled Python programmer. Write clean, working code without comments or explanations. Focus only on solving the problem correctly.<|im_end|>
<|im_start|>user
Write a Python function to solve this problem. Provide only the function code without comments or explanations:

Create a python function to find the second largest number in a list of integers. Assume that the list always has at least two distinct numbers.<|im_end|>
<|im_start|>assistant
",0.04930503717784224,0.5606520175933838,-0.0,0.14852168041903044,0.9801995178748821,0.7515263557434082,0.060980775426391694,0.9999999989723337,0.9999999989723337,0.9999999403953552,58,-0.49886369705200195,0.19889283180236816,0.0,-0.0,1.0,1.0,0.05980994218382342,0.6294612884521484,0.17733634562745432,0.9717620693404099,0.6765247583389282,18.359821754589415,18.42068099975586,0.9999999989723337,7.758710338402155e-09,0.06970802772077028,0.748841877641349,2.964997281429324,0.3234752416610718,1.5,0.0,0.02798945731238315,0.39078623056411743,"Here is the code to solve this problem: 
```python
def find_second_largest(nums):
    max_num = second_max_num = float('-inf')
    for num in nums:
        if num > max_num:
            second_max_num = max_num
            max_num = num
        elif num > second_max_num and num != max_num:
            second_max_num = num
    return second_max_num
```","def find_second_largest(nums):
    max_num = second_max_num = float('-inf')
    for num in nums:
        if num > max_num:
            second_max_num = max_num
            max_num = num
        elif num > second_max_num and num != max_num:
            second_max_num = num
    return second_max_num",find_second_largest,"[assert find_second_largest([100, 200, 300]) == 200, assert find_second_largest([-1, -2, -3, -4, -5]) == -2, assert find_second_largest([10, 20, 20, 30, 40]) == 30, assert find_second_largest([5, 1, 2, 3, 4]) == 4, assert find_second_largest([1, 2, 3, 4, 5]) == 4]"
74992079799,Write a function to find the median of two sorted arrays.,"```python
def findMedianSortedArrays(nums1, nums2):
    combined = sorted(nums1 + nums2)
    length = len(combined)
    if length % 2 == 0:
        return (combined[length // 2 - 1] + combined[length // 2]) / 2
    else:
        return combined[length // 2]
```","def findMedianSortedArrays(nums1, nums2):
    combined = sorted(nums1 + nums2)
    length = len(combined)
    if length % 2 == 0:
        return (combined[length // 2 - 1] + combined[length // 2]) / 2
    else:
        return combined[length // 2]","<|im_start|>system
You are a skilled Python programmer. Write clean, working code without comments or explanations. Focus only on solving the problem correctly.<|im_end|>
<|im_start|>user
Write a Python function to solve this problem. Provide only the function code without comments or explanations:

Write a function to find the median of two sorted arrays.<|im_end|>
<|im_start|>assistant
",0.049418903790511094,1.5823237895965576,-0.0,0.2163656880697088,0.9777125023402177,0.3928408920764923,0.09478459472053735,0.999279095754995,1.0000000015481727,0.944490373134613,77,-0.4032977819442749,0.1390843391418457,0.0,0.0,1.0,1.0,0.05435590310530229,1.696776270866394,0.23397471927401198,0.9734241157383113,0.3094293475151062,18.36560987171374,18.42068099975586,1.0,0.0,0.060597153985896435,1.9556999225895126,4.304494320990227,0.6905706524848938,1.5,0.0,0.03428955611429716,1.1730254888534546,"Here is the code to solve this problem: 
```python
def find_median(nums1, nums2):
    nums = sorted(nums1 + nums2)
    if len(nums) % 2 == 0:
        return (nums[len(nums)//2] + nums[len(nums)//2 - 1]) / 2
    else:
        return nums[len(nums)//2]
```","def find_median(nums1, nums2):
    nums = sorted(nums1 + nums2)
    if len(nums) % 2 == 0:
        return (nums[len(nums)//2] + nums[len(nums)//2 - 1]) / 2
    else:
        return nums[len(nums)//2]",find_median,"[assert find_median([1,2], [3,4])==2.5, assert find_median([1,3], [2])==2.0, assert find_median([1,3], [2,7])==2.5]"
6257817307,"Write a function that takes a string and a target character as input, and returns the number of times the target character appears in the string. The function should be case insensitive.","```python
def count_character(input_string, target_char):
    return input_string.lower().count(target_char.lower())
```","def count_character(input_string, target_char):
    return input_string.lower().count(target_char.lower())","<|im_start|>system
You are a skilled Python programmer. Write clean, working code without comments or explanations. Focus only on solving the problem correctly.<|im_end|>
<|im_start|>user
Write a Python function to solve this problem. Provide only the function code without comments or explanations:

Write a function that takes a string and a target character as input, and returns the number of times the target character appears in the string. The function should be case insensitive.<|im_end|>
<|im_start|>assistant
",0.10278851747512817,1.075813889503479,-0.0,0.29223867904012163,0.9486252236366272,0.41512399911880493,0.1506665999473759,1.0,1.0,1.0,25,-0.49597102403640747,0.19682621955871582,0.0,0.0,1.0,1.0,0.10925976514816284,1.0882184505462646,0.30589810513043364,0.9420820450782776,0.3878292441368103,18.30686871210734,18.42068099975586,0.9999999976158143,1.1680077279964341e-08,0.12718663423061372,1.2514512181282043,2.799732149508979,0.6121707558631897,1.5,0.0,0.0731442521015803,0.9471901655197144,"Here is the code to solve this problem: 
```python
def count_char(string, target_char):
    string = string.lower()
    target_char = target_char.lower()
    return string.count(target_char)
```","def count_char(string, target_char):
    string = string.lower()
    target_char = target_char.lower()
    return string.count(target_char)",count_char,"[assert count_char(""HELLO WORLD"", ""w"") == 1, assert count_char(""MISSISSIPPI"", ""i"") == 4, assert count_char(""Mississippi"", ""s"") == 4, assert count_char(""Hello World"", ""o"") == 2]"
15526957597,Write a function that checks if a given string is an anagram of a palindrome.,"def is_anagram_of_palindrome(s):
    counts = [s.count(char) for char in set(s)]
    return sum(count % 2 for count in counts) <= 1","def is_anagram_of_palindrome(s):
    counts = [s.count(char) for char in set(s)]
    return sum(count % 2 for count in counts) <= 1","<|im_start|>system
You are a skilled Python programmer. Write clean, working code without comments or explanations. Focus only on solving the problem correctly.<|im_end|>
<|im_start|>user
Write a Python function to solve this problem. Provide only the function code without comments or explanations:

Write a function that checks if a given string is an anagram of a palindrome.<|im_end|>
<|im_start|>assistant
",0.17726810773213705,1.7666467428207397,-0.0,0.3539183696908638,0.918033378628584,0.23934026062488556,0.1615402365906247,0.9968818456698687,0.9999999969433515,0.8783919811248779,39,-0.49597102403640747,0.19682621955871582,-0.0,0.22179776430130005,0.9188099801540375,1.0,0.19185525331741723,1.780796766281128,0.3707453543735027,0.9017848456517245,0.2133188545703888,18.22377701809532,18.42068099975586,1.0,0.0,0.21637705140878774,1.9976886801230602,1.932422118438933,0.7866811454296112,1.5,0.0,0.13047148522577787,1.5449671745300293,"Here is the code to solve this problem: 
```python
from collections import Counter

def is_anagram_of_palindrome(s: str) -> bool:
    char_counts = Counter(s)
    odd_counts = sum(1 for count in char_counts.values() if count % 2 != 0)
    return odd_counts <= 1
```","from collections import Counter

def is_anagram_of_palindrome(s: str) -> bool:
    char_counts = Counter(s)
    odd_counts = sum(1 for count in char_counts.values() if count % 2 != 0)
    return odd_counts <= 1",is_anagram_of_palindrome,"[assert is_anagram_of_palindrome(""carerac"") == True, assert is_anagram_of_palindrome(""aabbc"") == True, assert is_anagram_of_palindrome(""aabbcc"") == True, assert is_anagram_of_palindrome(""abc"") == False, assert is_anagram_of_palindrome(""aabb"") == True]"
20004586671,Write a python function to find the maximum product of three numbers in a list. The function should return the maximum product.,"```python
def max_product_of_three(nums):
    nums.sort()
    return max(nums[-1] * nums[-2] * nums[-3], nums[0] * nums[1] * nums[-1])
```","def max_product_of_three(nums):
    nums.sort()
    return max(nums[-1] * nums[-2] * nums[-3], nums[0] * nums[1] * nums[-1])","<|im_start|>system
You are a skilled Python programmer. Write clean, working code without comments or explanations. Focus only on solving the problem correctly.<|im_end|>
<|im_start|>user
Write a Python function to solve this problem. Provide only the function code without comments or explanations:

Write a python function to find the maximum product of three numbers in a list. The function should return the maximum product.<|im_end|>
<|im_start|>assistant
",0.0494632473651399,0.6925765872001648,-0.0,0.16520356694512914,0.97277576872643,0.5168893337249756,0.09805971684264064,1.0,1.0,1.0,47,-0.49307429790496826,0.19477581977844238,-0.0,-0.0,1.0,1.0,0.054147883932641215,0.6928935050964355,0.17826697537513336,0.9685012850355594,0.5112619400024414,18.365356030671492,18.42068099975586,0.9999999987318161,8.601241901992823e-09,0.06375104570048813,0.8172838738624086,3.292223619941591,0.4887380599975586,1.5,0.0,0.03423366015372069,0.67087322473526,"Here is the code to solve this problem: 
```python
def max_product(nums):
    nums.sort()
    return max(nums[0]*nums[1]*nums[-1], nums[-1]*nums[-2]*nums[-3])
```","def max_product(nums):
    nums.sort()
    return max(nums[0]*nums[1]*nums[-1], nums[-1]*nums[-2]*nums[-3])",max_product,"[assert max_product([0, -1, 3, 100, -70, -5]) == 35000, assert max_product([-1, -2, -3, 4]) == 24, assert max_product([1, 2, 3]) == 6]"
44911643638,Write a python function to find the minimum number of swaps required to sort a list.,"```python
def min_swaps_to_sort(arr):
    n = len(arr)
    arr_pos = [(arr[i], i) for i in range(n)]
    arr_pos.sort()
    visited = [False] * n
    swaps = 0
    for i in range(n):
        if visited[i] or arr_pos[i][1] == i:
            continue
        cycle_size = 0
        j = i
        while not visited[j]:
            visited[j] = True
            j = arr_pos[j][1]
            cycle_size += 1
        if cycle_size > 0:
            swaps += (cycle_size - 1)
    return swaps
```","def min_swaps_to_sort(arr):
    n = len(arr)
    arr_pos = [(arr[i], i) for i in range(n)]
    arr_pos.sort()
    visited = [False] * n
    swaps = 0
    for i in range(n):
        if visited[i] or arr_pos[i][1] == i:
            continue
        cycle_size = 0
        j = i
        while not visited[j]:
            visited[j] = True
            j = arr_pos[j][1]
            cycle_size += 1
        if cycle_size > 0:
            swaps += (cycle_size - 1)
    return swaps","<|im_start|>system
You are a skilled Python programmer. Write clean, working code without comments or explanations. Focus only on solving the problem correctly.<|im_end|>
<|im_start|>user
Write a Python function to solve this problem. Provide only the function code without comments or explanations:

Write a python function to find the minimum number of swaps required to sort a list.<|im_end|>
<|im_start|>assistant
",0.04975748812402045,1.0732824802398682,-0.0,0.18957637167169034,0.9757276698425933,0.40164053440093994,0.09577101227582,1.0,1.0,0.9999999403953552,143,-0.5686595439910889,0.2558390498161316,-0.0,-0.0,1.0,1.0,0.05481507144607864,1.0868151187896729,0.2064225809508409,0.9711789109490134,0.3796251714229584,18.365479885692327,18.42068099975586,0.9999999995831843,4.966932280002351e-09,0.06344131866033763,1.2589715056486062,3.765799037513023,0.6203748285770416,1.5,0.0,0.03601361916098796,0.9685709476470947,"Here is the code to solve this problem: 
```python
def min_swaps_to_sort(arr):
    n = len(arr)
    arr_pos = [*enumerate(arr)]
    arr_pos.sort(key=lambda it: it[1])
    vis = {k: False for k in range(n)}

    ans = 0
    for i in range(n):
        if vis[i] or arr_pos[i][0] == i:
            continue

        cycle_size = 0
        j = i
        while not vis[j]:
            vis[j] = True
            j = arr_pos[j][0]
            cycle_size += 1
        if cycle_size > 0:
            ans += (cycle_size - 1)
    return ans
```","def min_swaps_to_sort(arr):
    n = len(arr)
    arr_pos = [*enumerate(arr)]
    arr_pos.sort(key=lambda it: it[1])
    vis = {k: False for k in range(n)}

    ans = 0
    for i in range(n):
        if vis[i] or arr_pos[i][0] == i:
            continue

        cycle_size = 0
        j = i
        while not vis[j]:
            vis[j] = True
            j = arr_pos[j][0]
            cycle_size += 1
        if cycle_size > 0:
            ans += (cycle_size - 1)
    return ans",min_swaps_to_sort,"[assert min_swaps_to_sort([1, 3, 5, 2, 4, 6, 7]) == 3, assert min_swaps_to_sort([1, 5, 4, 3, 2]) == 2, assert min_swaps_to_sort([4, 3, 2, 1]) == 2]"
